OBJECTID_1,AreaCateg,POINT_X,POINT_Y
"8,951",4,"524,744.463500000540000","154,086.058200001720000"
"8,952",1,"515,170.157200001180000","154,376.800299998370000"
"8,953",1,"517,674.601999998090000","157,621.868500001730000"
"8,954",1,"505,240.305900000040000","88,365.365299999714000"
"8,955",2,"510,739.736500002440000","139,148.858600001780000"
"8,956",2,"504,823.873199999330000","125,899.701400000600000"
"8,957",3,"495,124.714000001550000","115,544.970499999820000"
"8,958",1,"497,161.939499996600000","120,851.089299999180000"
"8,959",2,"494,873.662699997430000","120,293.237599998710000"
"8,960",1,"505,414.204800002280000","88,177.377000000328000"
"8,961",2,"494,688.193700000640000","119,644.230799999090000"
"8,962",1,"499,497.192299999300000","93,367.589400000870000"
"8,963",1,"508,256.239900000390000","130,216.392799999560000"
"8,964",1,"496,929.425700001420000","100,248.966899998490000"
"8,965",2,"504,908.604999996720000","125,339.973600000140000"
"8,966",4,"512,504.685699999330000","135,650.464200001210000"
"8,967",4,"507,489.063600003720000","134,788.800999999050000"
"8,968",3,"512,329.090300001200000","132,201.225499998780000"
"8,969",3,"485,155.139100000260000","106,575.954100001600000"
"8,970",3,"486,102.720499999820000","106,159.532999999820000"
"8,971",2,"501,018.528499998150000","121,484.499499998990000"
"8,972",2,"510,955.958899997170000","128,418.851500000800000"
"8,973",1,"506,440.560599997640000","128,370.839299999180000"
"8,974",2,"508,112.847800001500000","126,616.935100000350000"
"8,975",3,"491,792.188500002030000","126,209.526599999520000"
"8,976",4,"515,117.329499997200000","125,778.782299999150000"
"8,977",1,"561,138.733300000430000","89,397.826699998230000"
"8,978",2,"500,771.587099999190000","124,264.632699999960000"
"8,979",1,"504,849.080499999230000","87,846.839000001550000"
"8,980",1,"504,973.263899996880000","87,787.641600001603000"
"8,981",1,"505,459.493500001730000","87,743.920099999756000"
"8,982",2,"569,986.311300002040000","86,282.306600000709000"
"8,983",1,"565,832.688600003720000","85,721.466899998486000"
"8,984",1,"561,468.333400003610000","84,236.142499998212000"
"8,985",1,"515,016.239500001070000","156,997.538199998440000"
"8,986",3,"519,178.388300001620000","142,556.500799998640000"
"8,987",5,"502,640.556800000370000","209,785.433800000700000"
"8,988",4,"521,872.101800002160000","175,342.569800000640000"
"8,989",5,"528,044.185099996630000","175,060.183600001040000"
"8,990",4,"521,877.094599999490000","208,830.231100000440000"
"8,991",4,"516,885.793099999430000","208,704.036699999120000"
"8,992",3,"519,331.394599996510000","194,101.936599999670000"
"8,993",1,"517,376.532200001180000","156,699.557500001040000"
"8,994",1,"515,812.924900002780000","157,523.880899999290000"
"8,995",1,"516,564.245499998330000","156,316.013900000600000"
"8,996",3,"500,316.035400003190000","93,031.353900000453000"
"8,997",2,"500,704.429600000380000","198,229.978599999100000"
"8,998",3,"509,874.388800002630000","195,175.160900000480000"
"8,999",3,"521,075.441100001340000","182,639.008499998600000"
"9,000",1,"521,207.048199996350000","159,591.021099999550000"
"9,001",1,"519,247.258799999950000","159,633.137800000610000"
"9,002",1,"514,341.820200003680000","182,550.122999999670000"
"9,003",1,"518,119.371799997990000","158,815.939199998970000"
"9,004",1,"514,276.014399997890000","182,475.579399999230000"
"9,005",1,"516,805.004100002350000","158,699.585000000890000"
"9,006",3,"531,260.653099998830000","161,592.202899999920000"
"9,007",3,"509,210.265399999920000","137,419.636700000610000"
"9,008",3,"521,373.837999999520000","179,302.677600000050000"
"9,009",2,"515,436.634599998590000","155,439.114100001750000"
"9,010",1,"518,296.149199999870000","157,711.801100000740000"
"9,011",1,"518,038.097999997440000","157,674.416499998420000"
"9,012",1,"517,700.272299997510000","157,486.136399999260000"
"9,013",5,"519,066.616099998350000","168,841.294300001110000"
"9,014",5,"539,892.333099998530000","165,201.688599999990000"
"9,015",2,"529,036.319300003350000","165,505.164999999110000"
"9,016",1,"543,725.010300002990000","165,497.115899998690000"
"9,017",4,"517,327.733999997380000","186,496.762600000950000"
"9,018",4,"535,507.371600002050000","182,936.484600000080000"
"9,019",5,"501,306.060300000010000","149,756.232099998740000"
"9,020",3,"518,262.542700000110000","150,394.515299998220000"
"9,021",3,"514,778.620999999340000","146,057.319499999280000"
"9,022",1,"505,006.205099999900000","87,921.207299999893000"
"9,023",3,"535,629.001599997280000","147,830.147599998860000"
"9,024",3,"500,616.105700001120000","145,938.663800001140000"
"9,025",1,"518,870.202600002290000","158,217.558600001040000"
"9,026",1,"517,369.407399997120000","156,148.182000000030000"
"9,027",1,"518,505.518799997870000","158,231.995799999680000"
"9,028",1,"516,688.322400003670000","158,104.786499999460000"
"9,029",2,"517,554.956100001930000","145,100.542599998410000"
"9,030",1,"515,749.670299999420000","157,226.150899998840000"
"9,031",1,"517,291.312299996610000","157,198.466899998490000"
"9,032",1,"515,951.873400002720000","155,889.534499999140000"
"9,033",2,"501,029.680100001390000","155,668.287000000480000"
"9,034",2,"538,632.131599999960000","144,468.596299998460000"
"9,035",1,"518,151.475100003180000","157,953.787399999800000"
"9,036",1,"518,501.817800000310000","157,866.532200001180000"
"9,037",1,"518,393.234899997710000","157,839.015299998220000"
"9,038",1,"565,500.773199997840000","85,649.184700001031000"
"9,039",1,"517,271.482100002470000","157,414.859400000420000"
"9,040",1,"516,964.745899997650000","157,082.447299998250000"
"9,041",3,"509,973.066600002350000","155,474.715500000860000"
"9,042",1,"514,886.987499997020000","155,437.874899998310000"
"9,043",1,"516,332.325199998920000","144,135.354400001470000"
"9,044",1,"517,532.702399998900000","157,059.251099999990000"
"9,045",1,"515,720.837999999520000","155,412.259899999950000"
"9,046",5,"487,256.654500000180000","102,929.595800001170000"
"9,047",3,"511,100.608199998740000","152,616.449200000610000"
"9,048",2,"566,574.038999997080000","85,860.971500001848000"
"9,049",1,"518,139.385200001300000","157,758.288300000130000"
"9,050",1,"517,146.738799996670000","157,750.612300001080000"
"9,051",2,"511,626.115500003100000","154,689.961599998180000"
"9,052",3,"539,602.418799996380000","151,292.824099998920000"
"9,053",2,"506,781.167099997400000","129,212.852099999790000"
"9,054",1,"515,271.786100000140000","154,640.286299999800000"
"9,055",2,"500,844.005199998620000","154,477.141600001600000"
"9,056",3,"508,041.486699998380000","154,173.699499998240000"
"9,057",1,"516,772.418499998750000","156,583.122499998660000"
"9,058",1,"516,493.364100001750000","156,565.383900001650000"
"9,059",1,"516,706.636600002650000","156,579.529199998830000"
"9,060",3,"510,859.929399997000000","153,897.657600000500000"
"9,061",3,"532,407.067800000310000","153,510.285599999130000"
"9,062",1,"506,843.183200001720000","130,354.494300000370000"
"9,063",1,"501,792.408799998460000","125,437.937800001350000"
"9,064",2,"511,060.159400001170000","92,089.897199999541000"
"9,065",2,"564,186.326099999250000","91,728.885099999607000"
"9,066",4,"493,919.278399996460000","109,513.622699998320000"
"9,067",3,"510,458.913599997760000","90,686.301699999720000"
"9,068",1,"501,510.597699999810000","122,342.787700001150000"
"9,069",2,"510,272.396399997170000","132,953.543000001460000"
"9,070",3,"489,671.090599998830000","107,669.472899999470000"
"9,071",4,"486,745.862400002780000","104,544.381099998950000"
"9,072",2,"494,754.188600003720000","121,229.799400001760000"
"9,073",5,"479,187.310699999330000","101,358.794199999420000"
"9,074",3,"515,882.355999998750000","141,106.767099998890000"
"9,075",3,"510,554.491800002750000","128,499.559999998660000"
"9,076",1,"497,420.053099997340000","98,630.204500000924000"
"9,077",2,"507,639.148900002240000","126,407.526099998500000"
"9,078",1,"502,837.720100000500000","126,110.989999998360000"
"9,079",1,"569,367.052799999710000","87,715.727299999446000"
"9,080",3,"496,637.461699999870000","101,003.426100000740000"
"9,081",2,"569,335.767700001600000","86,849.773699998856000"
"9,082",1,"565,795.392499998210000","85,821.929299999028000"
"9,083",4,"518,308.563699997960000","177,298.506999999280000"
"9,084",2,"527,213.834200002250000","164,953.041600000110000"
"9,085",3,"514,936.903999999170000","146,932.918200001120000"
"9,086",5,"514,511.867399998010000","211,613.317000001670000"
"9,087",5,"518,712.792700000110000","209,498.929299999030000"
"9,088",4,"523,431.627199999990000","206,190.902600001540000"
"9,089",5,"537,921.210600003600000","205,371.289299998430000"
"9,090",1,"510,383.511799998580000","194,428.596400000150000"
"9,091",5,"541,537.056900002060000","168,385.631700001660000"
"9,092",3,"503,578.685000002380000","156,560.826200000940000"
"9,093",1,"510,337.835900001230000","194,740.099300000820000"
"9,094",1,"509,895.867200002070000","194,707.426300000400000"
"9,095",1,"510,054.899999998510000","194,643.487799998370000"
"9,096",1,"565,432.560400001700000","85,576.400499999523000"
"9,097",5,"514,059.962899997830000","147,986.533399999140000"
"9,098",3,"537,261.998800002040000","148,563.011100001630000"
"9,099",4,"523,493.822700001300000","198,053.331500001250000"
"9,100",1,"514,327.575400002300000","182,278.368999999020000"
"9,101",3,"500,375.794299997390000","159,136.150400001560000"
"9,102",1,"514,460.722000002860000","182,051.642299998550000"
"9,103",1,"516,875.351499997080000","156,902.746399998660000"
"9,104",1,"518,084.068099997940000","158,651.139499999580000"
"9,105",1,"517,771.562299996610000","158,528.552600000050000"
"9,106",3,"504,361.006899997590000","161,770.287200000140000"
"9,107",2,"516,085.412199996410000","155,209.967999998480000"
"9,108",2,"500,608.294699996710000","163,299.564399998640000"
"9,109",2,"511,079.578400000930000","179,981.061500001700000"
"9,110",1,"518,765.751599997280000","159,360.526500001550000"
"9,111",1,"509,812.831799998880000","194,595.050299998370000"
"9,112",1,"518,004.230599999430000","157,552.864300001410000"
"9,113",2,"527,763.301700003450000","165,277.693199999630000"
"9,114",2,"509,656.917499996720000","190,049.177999999370000"
"9,115",5,"531,323.113200001420000","186,136.675900001080000"
"9,116",2,"542,528.632700003680000","164,809.715599998830000"
"9,117",5,"539,783.794299997390000","163,665.596500001850000"
"9,118",3,"523,187.520199999210000","164,132.865200001750000"
"9,119",1,"516,795.591700002550000","157,297.587299998850000"
"9,120",1,"517,105.431800000370000","156,503.611200001090000"
"9,121",3,"520,989.917400002480000","150,035.058200001720000"
"9,122",1,"517,403.903800003230000","157,511.536600001160000"
"9,123",3,"501,021.271200001240000","157,391.236900001760000"
"9,124",1,"517,472.594499997790000","158,351.481800001110000"
"9,125",4,"524,822.108800001440000","155,614.965300001200000"
"9,126",1,"518,655.372199997310000","158,301.739500001070000"
"9,127",4,"501,742.810400001700000","155,854.856899999080000"
"9,128",5,"514,056.687100000680000","144,732.913499999790000"
"9,129",2,"503,081.940600000320000","145,380.222199998800000"
"9,130",1,"516,928.901799999180000","156,000.155699998140000"
"9,131",1,"516,679.644199997190000","158,025.162300001830000"
"9,132",1,"517,793.579999998210000","157,450.909200001510000"
"9,133",1,"516,091.896499998870000","157,222.599100001160000"
"9,134",1,"516,333.813199996950000","155,969.523800000550000"
"9,135",1,"516,531.328199997540000","155,879.030799999830000"
"9,136",1,"516,584.160599999130000","155,811.558100000020000"
"9,137",2,"534,787.689900003370000","144,678.594999998810000"
"9,138",1,"516,657.009499996900000","157,952.215100001540000"
"9,139",1,"515,939.428300000730000","154,950.118200000380000"
"9,140",1,"517,534.279299996790000","157,083.888900000600000"
"9,141",1,"511,702.421899996700000","134,683.391100000590000"
"9,142",2,"532,668.818300001320000","155,344.076000001280000"
"9,143",1,"516,176.316699996590000","155,339.549100000410000"
"9,144",4,"505,715.846500001850000","143,288.401500001550000"
"9,145",4,"502,497.193700000640000","155,100.439500000330000"
"9,146",4,"514,220.368600003420000","123,381.084800001230000"
"9,147",1,"517,459.082299999890000","156,969.429299999030000"
"9,148",1,"516,912.521999999880000","156,956.511199999600000"
"9,149",1,"515,087.443400003020000","156,955.617899999020000"
"9,150",2,"518,020.504299998280000","155,551.990600001070000"
"9,151",1,"518,214.070200003680000","157,266.533100001510000"
"9,152",1,"516,571.033600002530000","156,833.855900000780000"
"9,153",1,"515,788.774099998180000","155,041.558299999680000"
"9,154",1,"517,884.967600002880000","157,339.643100000920000"
"9,155",3,"508,245.618900001050000","154,170.143599998210000"
"9,156",4,"509,024.720499999820000","142,259.318599998950000"
"9,157",2,"500,721.627499997620000","156,561.550400000070000"
"9,158",1,"497,784.037500001490000","120,575.134399998930000"
"9,159",2,"501,048.455499999230000","124,792.573100000620000"
"9,160",4,"485,475.013899996880000","101,104.752599999310000"
"9,161",3,"494,474.903599999850000","118,319.380600001660000"
"9,162",3,"516,953.414099998770000","155,256.110700000080000"
"9,163",1,"503,292.124200001360000","125,184.464600000530000"
"9,164",2,"502,712.597900003190000","124,655.320700000970000"
"9,165",3,"499,737.967200003560000","116,558.474700000140000"
"9,166",2,"494,734.748999997970000","116,069.906700000170000"
"9,167",2,"492,437.235299997030000","111,689.008000001310000"
"9,168",3,"486,833.031499996780000","108,160.337799999860000"
"9,169",3,"524,094.443000003700000","170,327.690299998970000"
"9,170",1,"506,516.439499996600000","128,737.358199998740000"
"9,171",1,"506,018.434900000690000","128,378.096000000830000"
"9,172",1,"496,590.228299997750000","94,285.702500000596000"
"9,173",2,"561,464.587600000200000","89,207.739300001413000"
"9,174",1,"503,344.835900001230000","125,247.228900000450000"
"9,175",4,"502,353.994999997320000","123,889.483300000430000"
"9,176",4,"500,981.482600003480000","123,579.895300000910000"
"9,177",1,"504,689.623599998650000","87,736.610599998385000"
"9,178",1,"504,788.612800002100000","87,474.606100000441000"
"9,179",5,"489,557.784800000490000","114,648.507699999960000"
"9,180",1,"505,303.006599999960000","87,450.631000000983000"
"9,181",1,"563,176.316299997270000","85,395.651900000870000"
"9,182",1,"514,987.840000003580000","156,914.589999999850000"
"9,183",5,"503,302.798600003120000","213,438.992800001060000"
"9,184",3,"523,593.483599998060000","213,681.375199999660000"
"9,185",4,"504,486.799599997700000","211,796.176199998710000"
"9,186",4,"502,150.114699997010000","204,517.370299998670000"
"9,187",1,"510,134.017399996520000","194,969.921500001100000"
"9,188",1,"517,984.221799999480000","157,475.010200001300000"
"9,189",1,"509,857.426399998370000","194,687.552700001750000"
"9,190",4,"492,245.111299999060000","95,901.907299999148000"
"9,191",1,"565,723.512100003660000","85,552.728100001812000"
"9,192",3,"527,149.922799997030000","188,481.167399998750000"
"9,193",3,"501,742.227899998430000","181,433.921100001780000"
"9,194",1,"516,648.540299996730000","157,012.466099999850000"
"9,195",1,"514,676.860500000420000","182,681.400400001560000"
"9,196",3,"516,803.869599998000000","142,065.977400001140000"
"9,197",1,"514,495.008100003000000","182,596.804800000040000"
"9,198",4,"522,179.875299997630000","158,893.627500001340000"
"9,199",1,"515,534.722300000490000","156,878.464600000530000"
"9,200",1,"514,588.521700002250000","182,439.640999998900000"
"9,201",1,"514,874.305100001390000","182,336.366999998690000"
"9,202",1,"518,172.052100002770000","159,107.694099999960000"
"9,203",1,"513,700.306900002060000","182,061.433600001040000"
"9,204",1,"513,782.021700002250000","182,013.705600000920000"
"9,205",1,"514,347.469499997790000","181,939.054999999700000"
"9,206",3,"502,517.809500001370000","181,036.558200001720000"
"9,207",3,"510,296.927000001070000","134,972.863299999390000"
"9,208",3,"530,850.203400000930000","180,843.075399998580000"
"9,209",3,"515,262.414599999790000","153,311.045000001790000"
"9,210",1,"516,681.434699997310000","156,341.997099999340000"
"9,211",3,"511,095.315999999640000","152,814.392799999560000"
"9,212",1,"517,584.851599998770000","157,455.414999999110000"
"9,213",5,"504,842.395300000910000","170,657.190200001000000"
"9,214",4,"512,153.613300003110000","160,483.211599998180000"
"9,215",3,"509,980.470700003210000","160,411.923500001430000"
"9,216",2,"521,134.188000001010000","159,336.275899998840000"
"9,217",5,"521,581.630599997940000","173,764.698800001290000"
"9,218",1,"521,730.779600001870000","169,839.723900001500000"
"9,219",3,"522,553.688299998640000","168,948.142900001260000"
"9,220",1,"522,954.465599998830000","168,901.727000001820000"
"9,221",1,"515,856.410300001500000","157,178.595100000500000"
"9,222",1,"510,013.492799997330000","194,255.858699999750000"
"9,223",1,"516,981.528999999170000","157,603.676199998710000"
"9,224",1,"517,591.181699998680000","157,530.129999998960000"
"9,225",1,"517,416.498499996960000","157,520.745799999680000"
"9,226",1,"539,392.924699999390000","146,996.317699998620000"
"9,227",3,"535,236.000399999320000","149,043.613600000740000"
"9,228",3,"536,033.388599999250000","147,925.135800000280000"
"9,229",1,"504,918.374200001360000","87,889.096799999475000"
"9,230",1,"515,424.418799996380000","155,316.574299998580000"
"9,231",1,"518,475.395900003610000","158,273.242800001060000"
"9,232",1,"516,398.887199997900000","156,177.488099999730000"
"9,233",1,"516,535.349100001160000","156,174.079300001260000"
"9,234",1,"516,539.900600001220000","155,915.565400000660000"
"9,235",1,"517,260.815600000320000","155,885.825699999930000"
"9,236",1,"516,279.250799998640000","155,864.069400001320000"
"9,237",1,"516,842.000799998640000","157,885.900699999180000"
"9,238",1,"518,482.367499999700000","157,892.740299999710000"
"9,239",3,"497,732.255599997940000","97,564.756599999964000"
"9,240",1,"516,582.490099996330000","155,790.342900000510000"
"9,241",1,"517,999.950000002980000","157,833.103100001810000"
"9,242",1,"516,859.622100003060000","157,105.208000000570000"
"9,243",1,"516,991.482500001790000","157,111.466600000860000"
"9,244",1,"517,377.388599999250000","157,080.951299998910000"
"9,245",3,"512,418.762800000610000","153,069.219999998810000"
"9,246",3,"506,305.062700003390000","143,750.243999999020000"
"9,247",1,"517,324.885499998930000","157,047.424899999050000"
"9,248",1,"516,959.973800003530000","156,974.373199999330000"
"9,249",1,"516,892.700000002980000","156,966.325100000950000"
"9,250",1,"517,167.156400002540000","156,878.239199999720000"
"9,251",1,"515,696.880500003700000","154,174.158900000150000"
"9,252",4,"524,635.978799998760000","156,981.219300001860000"
"9,253",1,"516,850.063100002710000","156,854.984799999740000"
"9,254",1,"515,491.915799997750000","154,837.484099999070000"
"9,255",1,"515,383.428700000050000","154,798.690999999640000"
"9,256",1,"516,815.809199996290000","157,651.672299999740000"
"9,257",1,"516,016.071599997580000","151,397.842199999840000"
"9,258",3,"510,451.133699998260000","150,707.440200001000000"
"9,259",1,"516,803.777900002900000","156,632.188900001350000"
"9,260",1,"502,922.928099997340000","125,743.912999998780000"
"9,261",4,"503,593.243500001730000","120,078.080600000920000"
"9,262",1,"499,701.378200002010000","93,777.931400001049000"
"9,263",2,"501,076.461099997160000","124,067.922699999060000"
"9,264",2,"507,432.829899996520000","125,838.614100001750000"
"9,265",2,"500,432.205799996850000","92,533.625399999321000"
"9,266",1,"496,618.118500001730000","100,166.954300001260000"
"9,267",1,"514,124.916000001130000","135,596.196600001310000"
"9,268",1,"501,174.570900000630000","124,378.784099999820000"
"9,269",3,"506,599.640100002290000","122,534.977299999450000"
"9,270",2,"500,457.370200000700000","91,024.642099998891000"
"9,271",3,"508,848.376599997280000","132,569.098000001160000"
"9,272",2,"488,802.293499998750000","106,473.394999999550000"
"9,273",3,"510,693.825599998240000","132,158.543499998750000"
"9,274",1,"500,679.542099997400000","90,464.049499999732000"
"9,275",3,"505,813.656900003550000","140,111.122600000350000"
"9,276",1,"503,379.264600001280000","125,016.730500001460000"
"9,277",1,"515,065.225400000810000","157,139.637600000950000"
"9,278",1,"504,682.723200000820000","87,979.289900001138000"
"9,279",1,"504,991.249899998310000","87,955.073199998587000"
"9,280",1,"504,411.711499996480000","87,838.911499999464000"
"9,281",1,"561,135.254299998280000","84,407.059300001711000"
"9,282",3,"505,984.674300000070000","119,007.388199999930000"
"9,283",1,"515,033.355099998410000","156,801.949499998240000"
"9,284",3,"520,123.092299997810000","148,516.589099999520000"
"9,285",4,"519,072.189400002360000","207,048.205099999900000"
"9,286",1,"516,622.681699998680000","157,330.888599999250000"
"9,287",1,"509,930.365999996660000","194,466.262699998920000"
"9,288",4,"511,345.002700001000000","158,102.912700001150000"
"9,289",1,"515,487.745999999340000","154,596.802799999710000"
"9,290",2,"566,046.047100000080000","91,776.526399999857000"
"9,291",2,"506,303.358499996360000","129,094.237100001420000"
"9,292",5,"515,366.831200003620000","199,429.499400001020000"
"9,293",1,"517,057.433600001040000","157,028.138999998570000"
"9,294",5,"532,765.649499997500000","171,779.569800000640000"
"9,295",1,"516,288.689599998300000","156,554.488699998710000"
"9,296",1,"517,110.845600001510000","157,689.648400001230000"
"9,297",1,"518,183.828900001940000","157,681.423599999400000"
"9,298",1,"517,692.731100000440000","157,679.641699999570000"
"9,299",1,"516,891.386600002650000","141,491.112500000750000"
"9,300",1,"516,995.061499997970000","158,676.657299999150000"
"9,301",1,"516,272.964500002560000","157,450.977200001480000"
"9,302",3,"511,836.047600001100000","155,096.056099999700000"
"9,303",2,"513,056.021999999880000","180,484.439599998300000"
"9,304",2,"502,050.948499999940000","158,099.812899999320000"
"9,305",1,"517,798.307800002400000","157,723.640000000600000"
"9,306",1,"521,310.389499999580000","160,124.753299999980000"
"9,307",1,"517,852.920599997040000","157,465.311400000010000"
"9,308",5,"535,984.758199997250000","173,343.921300001440000"
"9,309",4,"522,843.321900002660000","170,827.079999998210000"
"9,310",1,"518,479.935900002720000","159,878.001899998640000"
"9,311",1,"518,265.292300000790000","157,387.000500001010000"
"9,312",3,"528,869.951399996880000","165,985.579799998550000"
"9,313",1,"510,078.824400000270000","194,426.653900001200000"
"9,314",1,"509,843.944200001660000","194,214.800200000410000"
"9,315",1,"509,969.995899997650000","194,189.558499999340000"
"9,316",2,"528,673.096000000830000","165,101.143100000920000"
"9,317",1,"517,614.371100001040000","157,598.921300001440000"
"9,318",1,"517,038.659100003540000","156,492.730399999770000"
"9,319",2,"521,086.164599999790000","150,379.363200001420000"
"9,320",2,"513,839.272500000890000","158,253.986699998380000"
"9,321",1,"497,055.065300002690000","120,699.360199999060000"
"9,322",1,"517,095.875000000000000","158,216.059900000690000"
"9,323",1,"516,027.187899999320000","157,311.417399998750000"
"9,324",1,"517,270.694300003350000","157,875.118700001390000"
"9,325",1,"516,541.582900002600000","157,827.797899998720000"
"9,326",1,"517,158.072700001300000","157,818.647300001230000"
"9,327",1,"517,872.433200001720000","157,810.664700001480000"
"9,328",1,"565,598.247000001370000","85,629.077599998564000"
"9,329",1,"517,539.728299997750000","157,131.696899998930000"
"9,330",1,"515,832.298399999740000","157,128.398899998520000"
"9,331",1,"515,327.047200001780000","157,118.372099999340000"
"9,332",1,"517,351.803199999030000","157,115.854699999090000"
"9,333",1,"515,215.354800000790000","156,996.807199999690000"
"9,334",3,"502,050.123000003400000","154,045.389100000260000"
"9,335",2,"513,602.809399999680000","152,375.104899998750000"
"9,336",2,"511,416.027900002900000","91,374.048099998385000"
"9,337",1,"566,159.290399998430000","85,853.023200001568000"
"9,338",1,"517,173.134300000970000","155,210.793000001460000"
"9,339",1,"515,599.476099997760000","154,808.850000001490000"
"9,340",1,"517,159.077299997210000","157,733.840500000860000"
"9,341",1,"516,813.421499997380000","157,353.594799999150000"
"9,342",1,"517,556.781400002540000","156,835.760800000280000"
"9,343",2,"508,346.759999997910000","154,163.463500000540000"
"9,344",3,"515,898.338500000540000","150,769.659600000830000"
"9,345",1,"516,687.608699999750000","156,605.926300000400000"
"9,346",2,"518,249.369400002060000","154,077.136100001630000"
"9,347",1,"515,454.554600000380000","154,030.589200001210000"
"9,348",1,"515,568.061899997290000","153,997.041499998420000"
"9,349",4,"514,260.534900002180000","138,076.147100001570000"
"9,350",3,"488,752.004900000990000","120,213.128199998290000"
"9,351",1,"504,809.654299996790000","87,603.860599998385000"
"9,352",1,"503,045.762699998920000","124,910.301100000740000"
"9,353",2,"506,612.998899996280000","129,822.882699999960000"
"9,354",1,"496,069.523299999540000","101,474.068199999630000"
"9,355",2,"496,515.094800002870000","100,266.976700000460000"
"9,356",3,"541,902.246899999680000","115,990.547200001780000"
"9,357",2,"513,622.389700002970000","135,313.112300001080000"
"9,358",4,"491,735.802299998700000","122,139.937500000000000"
"9,359",3,"495,194.801399998370000","122,295.355700001120000"
"9,360",2,"509,988.123499996960000","111,792.209899999200000"
"9,361",3,"495,900.838200002910000","121,689.300700001420000"
"9,362",1,"506,499.203900001940000","128,776.848099999130000"
"9,363",1,"506,648.847999997440000","128,373.122400000690000"
"9,364",2,"560,810.855800002810000","89,430.545400001109000"
"9,365",2,"505,459.228799998760000","139,764.009799998250000"
"9,366",4,"494,950.539099998770000","93,537.312699999660000"
"9,367",2,"561,213.449400000270000","89,210.739199999720000"
"9,368",1,"505,073.222000002860000","88,001.369100000709000"
"9,369",1,"515,001.483599998060000","157,167.199599999930000"
"9,370",1,"505,013.914700001480000","87,943.162500001490000"
"9,371",1,"504,842.858000002800000","87,523.773699998856000"
"9,372",1,"565,769.241800002750000","85,796.344300001860000"
"9,373",4,"528,818.092000000180000","164,581.358199998740000"
"9,374",1,"517,805.492499999700000","157,330.706999998540000"
"9,375",1,"517,166.353399999440000","156,796.839299999180000"
"9,376",3,"505,114.981700003150000","201,030.120099999010000"
"9,377",3,"505,411.797300003470000","200,620.699099998920000"
"9,378",4,"510,368.271499998870000","183,845.464800000190000"
"9,379",4,"528,160.129399999980000","182,601.170200001450000"
"9,380",1,"518,624.118500001730000","158,909.655400000510000"
"9,381",1,"518,895.608999997380000","159,553.475900001820000"
"9,382",2,"499,648.947200000290000","166,534.712499998510000"
"9,383",1,"518,852.186300002040000","158,741.472699999810000"
"9,384",5,"502,512.722300000490000","191,566.638099998240000"
"9,385",4,"517,245.014399997890000","182,071.233500000090000"
"9,386",1,"516,557.570600003000000","156,325.235700000080000"
"9,387",1,"516,974.467200003560000","158,700.382199998940000"
"9,388",1,"515,244.612400002780000","155,231.944099999960000"
"9,389",1,"516,932.744900003080000","156,741.204799998550000"
"9,390",3,"517,867.955200001600000","137,099.830400001260000"
"9,391",3,"508,678.505900003020000","136,554.927200000730000"
"9,392",2,"499,610.146200001240000","161,155.166999999430000"
"9,393",1,"516,272.798500001430000","161,250.596700001510000"
"9,394",1,"517,948.512400001290000","157,708.645399998870000"
"9,395",1,"519,338.000600002710000","160,133.575699999930000"
"9,396",3,"501,976.190600000320000","194,252.043299999090000"
"9,397",3,"519,679.296099998060000","159,678.147500000890000"
"9,398",2,"501,926.681100003420000","156,783.888199999930000"
"9,399",2,"511,399.073299996550000","190,778.916700001810000"
"9,400",1,"543,650.864200003450000","165,491.931000001730000"
"9,401",1,"519,440.409000001850000","188,835.141600001600000"
"9,402",1,"516,858.387199997900000","157,593.198399998250000"
"9,403",1,"518,532.041500002150000","157,533.679099999370000"
"9,404",4,"541,912.626199997960000","149,043.532999999820000"
"9,405",3,"535,651.857600003480000","150,143.765000000600000"
"9,406",1,"497,923.333999998870000","120,511.004700001330000"
"9,407",1,"516,982.466200001540000","157,505.236900001760000"
"9,408",3,"499,506.371100001040000","156,308.199000000950000"
"9,409",3,"518,769.297100000080000","145,954.257599998270000"
"9,410",1,"516,580.507399998610000","156,189.730300001800000"
"9,411",2,"520,358.695100001990000","145,354.549499999730000"
"9,412",1,"518,736.009000003340000","158,266.528700001540000"
"9,413",1,"516,571.461599998180000","156,118.010099999610000"
"9,414",1,"517,329.140199996530000","158,086.318799998610000"
"9,415",1,"518,416.430500000720000","158,089.251800000670000"
"9,416",1,"517,350.253399997950000","158,054.249299999330000"
"9,417",1,"516,722.953400000930000","157,478.680100001390000"
"9,418",1,"517,343.484300002460000","157,210.891600001600000"
"9,419",3,"529,216.598800003530000","155,500.930100001390000"
"9,420",1,"516,203.865299999710000","155,884.963100001220000"
"9,421",1,"518,108.068899996580000","157,962.508900001650000"
"9,422",1,"515,250.486900001760000","157,832.346500001850000"
"9,423",1,"565,667.287000000480000","85,651.021899998188000"
"9,424",1,"517,562.978699997070000","157,100.138700000940000"
"9,425",1,"515,371.112300001080000","157,093.004599999640000"
"9,426",1,"517,754.188000001010000","157,067.755100000650000"
"9,427",3,"511,866.637199997900000","152,263.491200000050000"
"9,428",1,"516,746.388700000940000","155,664.280299998820000"
"9,429",1,"570,382.123599998650000","86,034.304800000042000"
"9,430",1,"562,614.368799999360000","85,203.811400000006000"
"9,431",1,"516,498.607100002470000","157,346.739399999380000"
